CAUSA_DEF,2015,2016,2017,2018,2019,2020,2021,2022,2023
W741,2.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0
W742,3.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0
W743,12.0,8.0,9.0,5.0,5.0,5.0,4.0,1.0,2.0
W744,147.0,141.0,128.0,123.0,112.0,105.0,127.0,148.0,125.0
W745,14.0,8.0,7.0,8.0,11.0,12.0,18.0,21.0,11.0
W746,3.0,2.0,3.0,4.0,0.0,5.0,0.0,4.0,2.0
W747,58.0,39.0,31.0,54.0,46.0,53.0,48.0,48.0,43.0
W748,288.0,241.0,268.0,266.0,206.0,250.0,271.0,256.0,269.0
W749,158.0,116.0,105.0,177.0,179.0,236.0,240.0,196.0,201.0
W750,7.0,6.0,5.0,4.0,4.0,2.0,4.0,6.0,2.0
W757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
W758,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W759,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
W760,180.0,244.0,234.0,141.0,137.0,110.0,143.0,219.0,294.0
W761,3.0,2.0,3.0,1.0,2.0,0.0,0.0,4.0,3.0
W762,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
W763,1.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
W764,26.0,47.0,29.0,17.0,12.0,13.0,15.0,25.0,28.0
W765,1.0,1.0,2.0,1.0,3.0,0.0,4.0,1.0,2.0
W766,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0
W767,3.0,1.0,5.0,2.0,3.0,3.0,2.0,0.0,4.0
W768,37.0,59.0,34.0,24.0,26.0,19.0,23.0,38.0,24.0
W769,120.0,82.0,81.0,141.0,230.0,373.0,426.0,356.0,253.0
W770,10.0,2.0,16.0,7.0,4.0,8.0,11.0,3.0,1.0
W771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
W772,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W774,16.0,29.0,10.0,7.0,7.0,6.0,5.0,4.0,12.0
W775,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
W776,15.0,11.0,4.0,7.0,5.0,5.0,8.0,7.0,4.0
W777,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0
W778,14.0,10.0,10.0,8.0,4.0,3.0,4.0,8.0,3.0
W779,2.0,2.0,0.0,2.0,1.0,1.0,5.0,3.0,2.0
W780,377.0,367.0,386.0,237.0,186.0,172.0,173.0,179.0,209.0
W781,12.0,17.0,4.0,7.0,3.0,7.0,7.0,8.0,11.0
W782,4.0,7.0,1.0,7.0,1.0,2.0,1.0,2.0,2.0
W783,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
W784,161.0,141.0,145.0,75.0,80.0,83.0,55.0,53.0,101.0
W785,9.0,13.0,7.0,21.0,22.0,12.0,9.0,12.0,15.0
W786,1.0,2.0,5.0,2.0,1.0,2.0,1.0,4.0,1.0
W787,9.0,5.0,6.0,7.0,10.0,3.0,0.0,1.0,5.0
W788,122.0,124.0,111.0,94.0,76.0,91.0,101.0,86.0,120.0
W789,249.0,252.0,265.0,327.0,307.0,300.0,252.0,261.0,355.0
W790,132.0,121.0,107.0,72.0,61.0,53.0,85.0,73.0,80.0
W791,1.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0
W792,2.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,1.0
W793,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
W794,35.0,37.0,31.0,31.0,22.0,24.0,10.0,13.0,24.0
W795,7.0,6.0,0.0,3.0,6.0,6.0,6.0,6.0,11.0
W796,1.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0
W797,3.0,6.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0
W798,12.0,17.0,18.0,17.0,12.0,15.0,24.0,13.0,23.0
W799,78.0,69.0,71.0,93.0,80.0,105.0,100.0,120.0,93.0
W800,25.0,38.0,33.0,22.0,27.0,19.0,7.0,9.0,20.0
W801,1.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0
W802,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
W803,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W804,8.0,17.0,10.0,9.0,4.0,3.0,4.0,8.0,2.0
W805,0.0,3.0,0.0,2.0,2.0,5.0,0.0,2.0,3.0
W806,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
W807,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
W808,8.0,11.0,11.0,3.0,3.0,6.0,4.0,6.0,7.0
W809,31.0,27.0,46.0,50.0,46.0,34.0,34.0,33.0,36.0
W810,0.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0
W814,0.0,4.0,1.0,4.0,0.0,2.0,5.0,1.0,1.0
W815,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
W816,0.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
W817,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0
W818,1.0,7.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0
W819,3.0,1.0,5.0,1.0,1.0,3.0,0.0,2.0,1.0
W830,4.0,13.0,6.0,5.0,3.0,7.0,6.0,3.0,12.0
W831,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
W832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
W834,0.0,5.0,1.0,4.0,2.0,1.0,3.0,3.0,10.0
W835,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
W836,3.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0
W837,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
W838,4.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0
W839,3.0,7.0,7.0,6.0,9.0,4.0,10.0,9.0,15.0
W840,415.0,368.0,376.0,245.0,173.0,103.0,133.0,187.0,260.0
W841,11.0,11.0,7.0,8.0,6.0,5.0,4.0,10.0,12.0
W842,11.0,8.0,7.0,5.0,4.0,2.0,2.0,2.0,3.0
W843,2.0,7.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0
W844,109.0,112.0,131.0,74.0,86.0,57.0,42.0,91.0,118.0
W845,16.0,11.0,13.0,11.0,9.0,15.0,11.0,6.0,8.0
W846,1.0,5.0,3.0,7.0,9.0,8.0,9.0,4.0,9.0
W847,7.0,14.0,8.0,11.0,9.0,3.0,4.0,7.0,8.0
W848,94.0,93.0,94.0,81.0,75.0,46.0,55.0,70.0,84.0
W849,524.0,450.0,440.0,531.0,250.0,178.0,208.0,255.0,360.0
W850,40.0,37.0,28.0,16.0,24.0,14.0,29.0,26.0,21.0
W851,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
W852,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
W853,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
W854,24.0,30.0,34.0,21.0,27.0,19.0,19.0,25.0,31.0
W855,7.0,4.0,4.0,2.0,5.0,1.0,2.0,6.0,2.0
W856,8.0,7.0,7.0,8.0,7.0,5.0,6.0,7.0,7.0
W857,10.0,12.0,13.0,4.0,2.0,4.0,3.0,9.0,10.0
W858,20.0,18.0,17.0,10.0,5.0,7.0,5.0,11.0,14.0
W859,5.0,3.0,5.0,10.0,7.0,7.0,8.0,6.0,11.0
W860,10.0,12.0,10.0,3.0,7.0,1.0,4.0,7.0,6.0
W862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
W863,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W864,4.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,1.0
W865,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
W866,2.0,3.0,2.0,0.0,5.0,1.0,1.0,2.0,2.0
W867,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
W868,3.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,1.0
W869,2.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0
W870,103.0,104.0,83.0,87.0,94.0,95.0,108.0,105.0,89.0
W871,2.0,4.0,0.0,3.0,3.0,0.0,2.0,4.0,0.0
W872,6.0,2.0,6.0,3.0,2.0,0.0,4.0,3.0,1.0
W873,4.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,3.0
W874,67.0,83.0,57.0,84.0,70.0,82.0,75.0,79.0,90.0
W875,19.0,11.0,13.0,13.0,13.0,12.0,20.0,19.0,10.0
W876,30.0,49.0,40.0,20.0,31.0,18.0,25.0,21.0,21.0
W877,19.0,28.0,16.0,30.0,22.0,15.0,18.0,13.0,17.0
W878,84.0,56.0,60.0,61.0,57.0,48.0,66.0,57.0,72.0
W879,61.0,59.0,47.0,68.0,66.0,108.0,92.0,103.0,100.0
W890,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
W892,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W919,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
W925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W930,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
W940,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W944,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
W946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
W947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
W948,6.0,1.0,4.0,4.0,5.0,5.0,2.0,5.0,3.0
W949,9.0,10.0,10.0,9.0,6.0,6.0,5.0,2.0,7.0
W998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
X000,76.0,61.0,54.0,34.0,81.0,92.0,73.0,65.0,81.0
X001,16.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
X004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
X005,2.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0
X006,3.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0
X007,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
X008,0.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0
X009,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0
X010,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
X014,0.0,1.0,0.0,1.0,0.0,10.0,2.0,0.0,0.0
X017,6.0,7.0,4.0,2.0,7.0,1.0,0.0,3.0,2.0
X018,2.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0
X019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
X020,1.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0
X026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
X029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
X030,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
X034,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
X036,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
X037,5.0,4.0,2.0,4.0,3.0,0.0,3.0,1.0,1.0
X038,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
X039,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
X040,7.0,2.0,7.0,12.0,9.0,2.0,3.0,4.0,8.0
X041,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
X044,23.0,6.0,4.0,2.0,55.0,2.0,0.0,0.0,0.0
X045,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
X046,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
X047,2.0,2.0,0.0,4.0,11.0,0.0,0.0,0.0,1.0
X048,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0
X049,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
X050,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
X060,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0
X066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
X069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
X080,6.0,14.0,10.0,6.0,7.0,4.0,5.0,9.0,9.0
X081,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
X083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
X084,0.0,4.0,3.0,1.0,0.0,3.0,1.0,12.0,0.0
X085,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
X086,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
X087,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
X088,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0
X089,2.0,9.0,2.0,5.0,0.0,3.0,6.0,0.0,2.0
X090,81.0,139.0,199.0,157.0,139.0,112.0,144.0,196.0,160.0
X091,0.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0
X092,3.0,1.0,4.0,9.0,4.0,1.0,1.0,1.0,2.0
X093,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X094,57.0,51.0,65.0,82.0,59.0,31.0,45.0,60.0,58.0
X095,9.0,7.0,7.0,9.0,8.0,6.0,1.0,8.0,5.0
X096,25.0,16.0,25.0,5.0,15.0,12.0,9.0,16.0,17.0
X097,9.0,14.0,13.0,18.0,25.0,7.0,15.0,11.0,14.0
X098,36.0,33.0,49.0,46.0,47.0,29.0,43.0,45.0,65.0
X099,163.0,164.0,187.0,187.0,233.0,195.0,194.0,243.0,252.0
X100,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0
X104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
X105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
X108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X110,2.0,6.0,2.0,2.0,1.0,0.0,2.0,7.0,1.0
X114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
X116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X117,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
X118,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
X119,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
X120,3.0,6.0,7.0,6.0,7.0,5.0,2.0,2.0,1.0
X122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
X123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
X129,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
X130,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X135,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0
X136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
X138,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0
X140,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
X144,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X148,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
X149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X150,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
X160,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
X161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X162,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X165,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
X170,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
X189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X190,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
X191,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
X194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
X196,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X199,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
X200,7.0,7.0,11.0,2.0,2.0,3.0,0.0,0.0,0.0
X201,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X204,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0
X206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X207,1.0,5.0,4.0,4.0,3.0,2.0,2.0,5.0,4.0
X208,3.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
X209,15.0,13.0,9.0,16.0,16.0,26.0,26.0,17.0,21.0
X210,5.0,7.0,4.0,1.0,2.0,0.0,2.0,2.0,0.0
X214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X218,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0
X219,27.0,33.0,30.0,29.0,26.0,23.0,29.0,23.0,26.0
X220,9.0,6.0,9.0,8.0,8.0,6.0,6.0,4.0,4.0
X224,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
X228,7.0,4.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0
X229,22.0,18.0,15.0,12.0,13.0,21.0,31.0,8.0,6.0
X230,8.0,10.0,8.0,7.0,9.0,10.0,10.0,7.0,11.0
X231,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
X232,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
X233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
X234,10.0,4.0,7.0,15.0,16.0,11.0,5.0,4.0,10.0
X235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
X237,9.0,17.0,13.0,9.0,11.0,14.0,9.0,8.0,6.0
X238,17.0,23.0,13.0,11.0,11.0,4.0,5.0,5.0,9.0
X239,35.0,23.0,19.0,37.0,41.0,62.0,34.0,44.0,23.0
X250,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
X251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
X254,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0
X257,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
X258,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
X259,9.0,4.0,8.0,3.0,6.0,8.0,6.0,9.0,12.0
X268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X270,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X278,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X279,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
X284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X290,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
X294,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
X297,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
X299,4.0,6.0,5.0,4.0,4.0,3.0,1.0,7.0,3.0
X300,5.0,6.0,10.0,9.0,9.0,0.0,3.0,6.0,75.0
X301,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,5.0
X302,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0
X303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
X304,6.0,16.0,5.0,13.0,11.0,18.0,20.0,13.0,29.0
X305,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
X306,1.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,12.0
X307,4.0,1.0,2.0,3.0,6.0,3.0,6.0,4.0,7.0
X308,13.0,15.0,27.0,27.0,18.0,23.0,30.0,22.0,98.0
X309,55.0,34.0,27.0,30.0,39.0,100.0,57.0,57.0,231.0
X310,7.0,3.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0
X312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
X314,11.0,5.0,7.0,7.0,9.0,11.0,5.0,5.0,6.0
X315,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
X317,1.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0
X318,12.0,4.0,4.0,1.0,1.0,3.0,5.0,2.0,1.0
X319,11.0,5.0,9.0,9.0,14.0,16.0,17.0,8.0,6.0
X324,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
X325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
X328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X329,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
X330,7.0,6.0,7.0,5.0,3.0,4.0,6.0,6.0,5.0
X332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
X333,2.0,2.0,2.0,2.0,3.0,1.0,2.0,0.0,0.0
X334,19.0,28.0,10.0,13.0,11.0,3.0,8.0,11.0,11.0
X335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
X337,37.0,32.0,13.0,23.0,14.0,4.0,4.0,13.0,4.0
X338,27.0,20.0,8.0,12.0,9.0,7.0,12.0,6.0,4.0
X339,7.0,7.0,6.0,14.0,9.0,10.0,4.0,4.0,5.0
X340,0.0,0.0,294.0,1.0,0.0,0.0,0.0,2.0,0.0
X348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X349,0.0,3.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0
X350,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
X359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
X360,0.0,43.0,5.0,4.0,3.0,13.0,2.0,6.0,0.0
X364,6.0,11.0,7.0,5.0,6.0,2.0,4.0,5.0,2.0
X366,3.0,4.0,2.0,4.0,7.0,0.0,0.0,1.0,2.0
X367,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
X368,1.0,10.0,9.0,10.0,3.0,0.0,0.0,1.0,0.0
X369,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
X370,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,15.0
X371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
X374,17.0,6.0,9.0,2.0,1.0,0.0,1.0,2.0,16.0
X378,2.0,4.0,0.0,2.0,2.0,0.0,3.0,2.0,26.0
X379,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
X380,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
X384,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
X388,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0
X389,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
X390,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X394,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
X397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X398,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0
X399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X400,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
X402,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
X408,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
X409,5.0,5.0,7.0,4.0,4.0,5.0,7.0,4.0,4.0
X410,5.0,8.0,8.0,9.0,4.0,0.0,5.0,8.0,12.0
X411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
X414,1.0,4.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0
X415,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
X416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
X418,2.0,1.0,2.0,2.0,3.0,0.0,4.0,3.0,6.0
X419,23.0,15.0,14.0,24.0,42.0,34.0,46.0,44.0,37.0
X420,12.0,11.0,15.0,10.0,8.0,7.0,7.0,3.0,12.0
X421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
X422,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
X424,10.0,5.0,7.0,2.0,1.0,0.0,3.0,0.0,3.0
X425,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
X426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
X427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
X428,3.0,7.0,3.0,5.0,4.0,1.0,1.0,4.0,2.0
X429,23.0,18.0,23.0,28.0,20.0,31.0,29.0,23.0,29.0
X430,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
X433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
X437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X439,0.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,3.0
X440,46.0,33.0,28.0,30.0,41.0,33.0,55.0,53.0,51.0
X441,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
X442,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
X443,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
X444,13.0,21.0,18.0,19.0,10.0,15.0,15.0,25.0,23.0
X445,2.0,3.0,2.0,4.0,1.0,1.0,4.0,5.0,5.0
X446,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
X447,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
X448,14.0,19.0,15.0,14.0,20.0,21.0,41.0,27.0,33.0
X449,53.0,47.0,55.0,72.0,63.0,109.0,81.0,87.0,88.0
X450,130.0,109.0,77.0,32.0,33.0,69.0,36.0,33.0,29.0
X451,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
X452,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
X453,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
X454,51.0,40.0,36.0,31.0,21.0,6.0,17.0,25.0,20.0
X455,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
X456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
